codigo;razao;fantasia;cidade;vendedor;estatus;semana;rota
10538;CASA DA PIZZA MONTE VERDE LTDA;CASA DA PIZZA;CAMANDUCAIA;14;ATIVO;SEG;305
10539;ABUDEGA MONTE SIAO LTDA;ABUDEGA MONTE SIAO;MONTE SIAO;48;ATIVO;TER;601
10542;VILMA COIMBRA NEVES 03881064680;VILMA COIMBRA NEVES 0388106468;ITAPEVA;42;ATIVO;TER;501
10546;WELLINGTON ROBERTO PEREIRA 13056196680;DOCIE CAFE;CAMBUI;33;ATIVO;QUI;103
10551;GABRIEL MESSIAS PEREIRA;GABRIEL MESSIAS PEREIRA;CAMANDUCAIA;42;ATIVO;QUI;301
10561;34.537.867 LETICIA APARECIDA ALVARENGA BORGES;LETICIA APARECIDA ALVARENGA;EXTREMA;40;ATIVO;TER;401
10563;WALDECI A MARQUES COMERCIO DE CARNES;WALDECI A MARQUES COMERCIO DE;ITAPEVA;42;ATIVO;TER;501
10565;RESTAURANTE MARIA CAFE LTDA.;RESTAURANTE MARIA CAFE;CAMANDUCAIA;14;ATIVO;SEG;304
10575;SUPERMERCADO RIO BRANCO CAMANDUCAIA LTDA;SUPERMERCADO RIO BRANCO;EXTREMA;14;ATIVO;SEX;405
10576;REQUINTE COMERCIAL;DROGARIA;EXTREMA;40;ATIVO;QUA;402
10577;LOURDES APARECIDA MACHADO;RESTAURANTE DA DINHA;CAMANDUCAIA;42;ATIVO;QUA;302
10582;MAURA DE OLIVEIRA COSTA 54318440672;MAURA DE OLIVEIRA COSTA;OURO FINO;45;ATIVO;SEG;701
10583;ROSANA BEZERRA BARBOSA 37802482801;ROSANA BEZERRA BARBOSA 3780248;OURO FINO;45;ATIVO;SEG;701
10584;BIANCA MARQUES MOREIRA;BURDOG LANCHES;CAMBUI;33;ATIVO;QUI;103
10585;NELIANE NUNIZ RIBEIRO VANES;MILK SHAKE MIX;CAMBUI;33;ATIVO;QUI;103
10587;KARINA GEOVANA DE GOES SANTOS;CANTINA DE ROMA;CAMANDUCAIA;35;ATIVO;SEG;304
10592;VICTOR CARDOSO SILVA 43795719801;VICTOR CARDOSO SILVA 437957198;MONTE SIAO;48;ATIVO;TER;601
10596;WILLIAM PEREIRA LOPES 12786177600;WILLIAM PEREIRA LOPES 1278617;JACUTINGA;46;ATIVO;QUA;554
10603;PADARIA IMPERIO LTDA;PADARIA IMPERIO;EXTREMA;40;ATIVO;TER;401
10616;GISELE BENEDITA DE CASTRO CARDOSO 32959394895;GISELE BENEDITA DE CASTRO;SENADOR AMARAL;13;ATIVO;QUI;502
10619;31.618.884 CLAUDIO PEREIRA DA SILVA;CLAUDIO PEREIRA DA SILVA;BOM REPOUSO;13;ATIVO;SEG;151
10620;LUANA APARECIDA DA SILVA 10653556616;LUANA APARECIDA DA SILVA;ESTIVA;35;ATIVO;QUA;801
10621;APARECIDA IMACULADA DA ROSA 32449895604;APARECIDA IMACULADA DA ROSA;CAMBUI;13;ATIVO;QUI;502
10624;CORINA MESSIAS AMANCIO;QUEIJOS DO ITO;CAMANDUCAIA;35;ATIVO;SEG;306
10626;37.697.428 LETICIA POLTRONIERI ROCHA DE OLIVEIRA;FOME DE COXINHA;JACUTINGA;48;ATIVO;SEG;551
10635;ANTONIO MARMO MARTINS 11253766606;ANTONIO MARMO;OURO FINO;45;ATIVO;SEG;701
10637;SODEXO DO BRASIL COMERCIAL SA;TOCANTINS PAPEL;BELO HORIZONTE;14;ATIVO;QUI;410
10639;22.726.558 BENEDITO GOMES DE OLIVEIRA;CASA DE QUEIJOS DA VILA;CAMANDUCAIA;14;ATIVO;SEG;305
10641;YARA GONCALVES DOS SANTOS;YARA GONCALVES DOS SANTOS;BOM REPOUSO;13;ATIVO;SEG;150
10643;JEAN CARLOS DE LIMA BANDEIRA 06422067917;CASA DAS COXINHAS;EXTREMA;40;ATIVO;TER;401
10644;RODINEI DIONISIO MARQUES;PADARIA SHALOM;OURO FINO;45;ATIVO;TER;702
10647;GABRIELA NUNES DA SILVA 12676902679;BAR DO CARLINHOS;CAMANDUCAIA;42;ATIVO;QUI;301
10651;PANDURATA VAREJO DE ALIMENTOS LTDA.;LOJA BAUDUCO;EXTREMA;14;ATIVO;QUI;410
10656;KEILA MACIEL DE MORAES E MORAES 28806929895;;CAMANDUCAIA;14;ATIVO;SEG;305
10659;ANA PAULA VALENTE LIMA COSTA 07502709690;ANA PAULA VALENTE LIMA COSTA;BORDA DA MATA;46;ATIVO;QUI;202
10667;PIZZARIA NAPOLES CAMANDUCAIA LTDA;PIZZARIA NAPOLES;CAMANDUCAIA;42;ATIVO;QUI;301
10673;VALDIENE APARECIDA DA COSTA 12309074675;VALDIENE APARECIDA DA COSTA;BOM REPOUSO;13;ATIVO;SEG;151
10677;SOUZA'S BEER LTDA;SOUZAS BEER;MONTE SIAO;48;ATIVO;QUI;602
10681;LATICINIO CAMBUIENSE INDUSTRIA E COMERCIO LTDA;LATICINIO CAMBUIENSE INDUSTRIA;EXTREMA;40;ATIVO;QUI;400
10684;TELES CRISTINA MAMEDIO DOS SANTOS 26244505808;TELES CRISTINA MAMEDIO DOS SAN;CAMANDUCAIA;42;ATIVO;QUI;301
10686;GILDEMAR LOPES DA COSTA 04210032514;GILDEMAR LOPES DA COSTA;CAMANDUCAIA;14;ATIVO;SEG;305
10688;CHOCOLATES BAYEUX LTDA;CHOCOLATES SERRA DE MINAS;CAMANDUCAIA;35;ATIVO;SEG;304
10689;NATALY CUNHA LIRA;ADEGA PRINCIPAL;CAMBUI;33;ATIVO;QUA;104
10690;MINIMERCADO SANTA CLARA LTDA;MINIMERCADO SANTA CLARA;BORDA DA MATA;47;ATIVO;QUA;203
10698;JOSE AILTON DOS SANTOS SOUSA;SOCIETY CUBATAO;CAMANDUCAIA;42;ATIVO;QUA;302
10702;RAQUEL DE LIMA;DELIVERY DA RAQUEL;BORDA DA MATA;35;ATIVO;QUA;801
10705;EDIVAL BEZERRA DA SILVA;EDIVAL BEZERRA DA SILVA;EXTREMA;40;ATIVO;SEG;409
10706;ANDRESSA JOVANA FRANCO 12516026650;;SENADOR AMARAL;13;ATIVO;QUI;502
10709;PISCICULTURA LAGO AZUL LTDA;PISCICULTURA LAGO AZUL LTDA;MONTE SIAO;48;ATIVO;QUI;605
10717;WILLIAN DONIZETE FERREIRA DA SILVA;WILLIAN DONIZETE FUNCIONARIO;CAMBUI;10;ATIVO;SEX;2
10721;FABIANA DE OLIVEIRA CRUZ;ADEGA SALVA NOIS;CAMANDUCAIA;42;ATIVO;QUA;302
10728;JORGE LUIZ ALDERIO;JORGE LUIZ ALDERIO;BUENO BRANDAO;46;ATIVO;SEG;250
10734;OLGA MARGARETI CORREA 88245780634;OLGA MARGARETI CORREA 88245780;INCONFIDENTES;46;ATIVO;TER;452
10745;ALAN CANELA DA SILVA 09238463603;ALAN CANELA DA SILVA 092384636;MONTE SIAO;48;ATIVO;QUI;602
10746;VARIN E ANTUNES DISTR LTDA;COMERCIAL LUNA;OURO FINO;45;ATIVO;QUI;704
10749;TRANSPORTADORA CICLON LTDA;CICLON;ESTIVA;10;ATIVO;SEG;1
10753;JAILSON CAETANO SALES DA SILVA 06715804427;BAR DA ANA;EXTREMA;40;ATIVO;QUI;400
10756;HELENA MARIA RESENDE CPF 472.664.576-53;HELENA MARIA RESENDE CPF 472.6;JACUTINGA;48;ATIVO;SEG;551
10757;ENDRION EDUARDO SILVA ALDERIO 07880258647;CASA DE CARNES ALDERIO;MONTE SIAO;48;ATIVO;QUI;602
10759;PRISCILA DE SOUZA;ARMAZEM;CAMANDUCAIA;35;ATIVO;SEG;304
10760;AGILSON APARECIDO DA SILVA 08243022651;BAR DO JAIR;INCONFIDENTES;46;ATIVO;TER;451
10766;ADEGA PARADA OBRIGATORIA LTDA;ADEGA PARADA OBRIGATORIA LTDA;OURO FINO;45;ATIVO;TER;702
10768;SIMONY ALPERSTEDT LOFIEGO;FORNERIA BAR BAR;CAMANDUCAIA;35;ATIVO;SEG;304
10772;ALLYSON SALVADOR DA SILVA 11548992682;;BOM REPOUSO;13;ATIVO;SEG;150
10774;DANIELE DE SOUZA OLIVEIRA RESTAURANTE;DANIELE DE SOUZA OLIVEIRA REST;EXTREMA;42;ATIVO;SEG;407
10775;HORTI ALIMENTOS LTDA;HORTI ALIMENTOS;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
10783;LUIZ FERNANDO OMAR DE OLIVEIRA;LUIZ FERNANDO OMAR DE OLIVEIR;BUENO BRANDAO;46;ATIVO;SEG;250
10785;LUCIANA PEREIRA DOS REIS 94832315668;LUCIANA PEREIRA DOS REIS;CAMBUI;33;ATIVO;QUA;104
10788;SUELLEN NAYARA DA SILVA;SUELLEN NAYARA DA SILVA;BUENO BRANDAO;46;ATIVO;SEG;250
10789;RUBERLENE VICENTE PEREIRA 51679078615;RUBERLENE VICENTE PEREIRA 5167;TOCOS DO MOJI;35;ATIVO;QUA;801
10790;MAICON CARLOS PEREIRA;MAICON FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
10799;TATIANA APOLINARIO DE CASTRO PEREIRA;TATIANA APOLINARIO DE CASTRO P;BUENO BRANDAO;46;ATIVO;SEG;250
10807;HELAINE BENEDITA JORGE ALVARENGA;CONFEITARIA ALVARENGA;CAMBUI;33;ATIVO;QUA;104
10811;GABRIEL MARAGNO TOMAS;MERCADO MARAGNO;OURO FINO;45;ATIVO;QUI;704
10814;KAROLINE TAVARES DOS SANTOS 14458413635;KAROLINE TAVARES;BUENO BRANDAO;46;ATIVO;SEG;250
10815;38.220.652 DONIZETI RODRIGUES DOS SANTOS;PIZZARIA E LANCHONETE VILLAS;MUNHOZ;13;ATIVO;TER;651
10816;GUILHERME FARIA PEREIRA;MERCADO CIBA;EXTREMA;35;ATIVO;TER;854
10819;MAGLIONI RIBEIRO & CIA LTDA;SUPERMERCADO ALVORADA;BORDA DA MATA;47;ATIVO;QUA;203
10821;ANTONIO MARCOS GONCAVES;PANORAMICAS BAR;CAMANDUCAIA;42;ATIVO;QUA;302
10824;RAFAEL ANDRADE OSTERNE;ESQUILO GOURMET;CAMANDUCAIA;35;ATIVO;SEG;304
10827;ELIANE CRISTINA DE GODOI RODRIGUES;CRISOLIA PAES E DOCES;OURO FINO;45;ATIVO;QUI;704
10835;RESTAURANTE CHALANA LTDA;RESTAURANTE CHALANA;CAMANDUCAIA;14;ATIVO;SEG;305
10837;MARINALVO PEREIRA DE SA;BOTECO DO BAHIA;EXTREMA;13;ATIVO;QUA;853
10840;GR SERVIÇOS DE ALIMENTACAO;C105 TOK STOK EXTREMA MG;BELO HORIZONTE;14;ATIVO;QUI;410
10842;MAURICIO GALVAO GARCIA JUNIOR;RESTAURANTE TERRA MINEIRA;INCONFIDENTES;46;ATIVO;TER;451
10846;UNISSUL SUPERMERCADOS S/A;UNISSUL SUPERMERCADOS;CAMBUI;14;ATIVO;TER;107
10848;CLAUDETE APARECIDA BUENO;MINI PADARIA BL;CAMBUI;33;ATIVO;QUI;103
10856;RAFAEL BARRERE PELISSOLI 43304752862;RAFAEL BARRERE PELISSOLI 43304;BORDA DA MATA;46;ATIVO;QUI;202
10857;CARLA TEIXEIRA COUTO;ACONCHEGO CAFE;EXTREMA;40;ATIVO;TER;404
10864;BRENDA DE SOUZA CANDIDO;PANIFICADORA GAEL;JACUTINGA;46;ATIVO;QUA;554
10866;JEOVANE RODRIGO BARBOSA;JEOVANE RODRIGO BARBOSA;BUENO BRANDAO;46;ATIVO;SEG;250
10874;SEBASTIAO JOSE FERREIRA;MINI MERCADO FERREIRA;OURO FINO;45;ATIVO;SEG;701
10880;MAYLHER SILVEIRO DE ALMEIDA;EMPORIO BEER;SENADOR AMARAL;13;ATIVO;QUI;751
10884;DIVINO BURGUER LTDA;DIVINO BURGUER;EXTREMA;40;ATIVO;TER;401
10888;CRISTOVAO B DE OLIVEIRA;SUPERMERCADO IMPACTO;SENADOR AMARAL;13;ATIVO;QUI;502
10890;MERCADINHO SKINAO LTDA;MERCADO SKINAO;JACUTINGA;48;ATIVO;QUA;556
10891;LUARA BATISTA ENGELMANN LIMITADA;EXPRESS DO PAULAO;JACUTINGA;48;ATIVO;SEG;551
10894;CRISTIANE G FERREIRA - PANIFICADORA;PANIFICADORA N S DAS GRACAS;SENADOR AMARAL;13;ATIVO;QUI;751
10898;ESTANCIA DONA NEGA LTDA;ESTANCIA DONA NEGA;MONTE SIAO;48;ATIVO;QUI;602
10900;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS SA;UNIDADE BH;BELO HORIZONTE;10;ATIVO;SEG;1
10903;JOSE AVELINO DA SILVA FILHO;ADEGA ALTAS HORAS;EXTREMA;40;ATIVO;QUA;402
10909;JOAO VITOR GOES;BAR DO TADEU;OURO FINO;46;ATIVO;TER;452
10917;TATIANE RODRIGUES SCIOLA;TATIANE RODRIGUES;ITAPEVA;35;ATIVO;TER;852
10919;DELICIAS DA DONA CHIQUINHA;DELICIAS DA DONA CHIQUINHA;CAMBUI;33;ATIVO;QUI;103
10921;SAMARA LUIZA BRANDAO EVANGELISTA;SAMARA LUIZA;BOM REPOUSO;13;ATIVO;SEG;151
10923;ANDRE REESE 08433884638;ANDRE REESE;CAMANDUCAIA;14;ATIVO;SEG;305
10930;CAROLINE BARRETO LEME DA COSTA;MERCADO PROGRESSO;EXTREMA;40;ATIVO;SEG;408
10931;EDUARDO HENRIQUE MORAES ROSA;EDUARDO HENRIQUE MORAES ROSA;ITAPEVA;42;ATIVO;TER;501
10937;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;1013 - VF DELLO;EXTREMA;14;ATIVO;QUI;410
10939;L O DE OLIVEIRA SUPERMERCADO LTDA;SUPERMERCADO BETO EXPRESS;MONTE SIAO;47;ATIVO;TER;603
10944;SUICA MINEIRA GARDEN LTDA;SUICA MINEIRA GARDEN;CAMANDUCAIA;14;ATIVO;SEG;305
10945;RAQUEL APARECIDA SILVERIO DE ANDRADE 04674597625;MERCEARIA SILVERIO & ANDRADE;SENADOR AMARAL;13;ATIVO;QUI;502
10949;SUELI RODRIGUES DOS SANTOS;PADARIA MASSAS UNIAO;TOCOS DO MOJI;35;ATIVO;QUA;801
10951;TEMGS COMERCIO UNIPESSOAL;TEMGS COMERCIO UNIPESSOAL;BORDA DA MATA;35;ATIVO;QUA;801
10952;NILO RIMOLI CAVINI;POINT DA ESFIHA;BUENO BRANDAO;46;ATIVO;SEG;250
10953;RAFAEL DA SILVA FERNANDES;RAFAEL DA SILVA FERNANDES;TOLEDO;13;ATIVO;QUA;853
10957;EDIELSON RUDSON SILVA;CANTINA TREM BÃO;CAMBUI;33;ATIVO;QUA;104
10958;GUI E GU SUPERMERCADO DOIS IRMAOS LTDA;SUPERMERCADO 2 IRMAOS;ITAPEVA;42;ATIVO;TER;501
10962;CESAR LUIZ PORFIRIO 07824006638;SUPERMERCADO SAO LUIZ;JACUTINGA;46;ATIVO;QUA;557
10968;RAFAEL MARQUES DA COSTA 02617438643;LANCHONETE E ASSADOS 4 IRMAOS;BORDA DA MATA;46;ATIVO;QUI;204
10973;TEM DE TUDO ALIMENTOS E UTILIDADES LTDA;TEM DE TUDO;CAMANDUCAIA;42;ATIVO;QUI;301
10980;GALPAO GASTRONOMICO EXTREMA LTDA;GALPAO GASTRONOMICO;EXTREMA;13;ATIVO;QUA;853
10983;CRISTIANE APARECIDA DA SILVA;BEER PONTO ALTO;JACUTINGA;48;ATIVO;QUA;556
10994;MICHELE APARECIDA DA SILVA SOUZA;PADARIA REI DAVI;JACUTINGA;48;ATIVO;QUA;553
11001;HAMBURGUERIA E PIZZARIA CALABRIA LTDA;CALABRIA BURGER;EXTREMA;40;ATIVO;TER;401
11004;WALISON LEVI VEIGA;WALISON LEVI VEIGA;SENADOR AMARAL;13;ATIVO;QUI;751
11005;ROSANA MARIA DOS SANTOS;ADEGA CENTRAL;OURO FINO;45;ATIVO;QUI;704
11007;PADARIA DELICIAS CASEIRAS LTDA;DELICIAS CASEIRAS;EXTREMA;35;ATIVO;TER;854
11011;41.766.891 JOSIANE AMELIA DA SILVA;JOSIANE AMELIA DA SILVA;BORDA DA MATA;46;ATIVO;QUI;204
11014;MONICA DE OLIVEIRA TEIXEIRA;MONICA DE OLIVEIRA TEIXEIRA;MONTE SIAO;48;ATIVO;QUI;605
11015;LUCIANA MARIA TREVISAN 15129939808;MINI MERCADO MOURA;MUNHOZ;13;ATIVO;QUI;502
11016;BENDITA COMERCIO ALIMENTOS E BEBIDAS LTDA;BENDITA;EXTREMA;40;ATIVO;SEG;408
11017;MICHELE DE CASSIA SILVA;PADARIA & MERCARIA NOVO SABOR;EXTREMA;40;ATIVO;SEG;411
11018;LUZIA DE FATIMA CORREIA;LUZIA DE FATIMA CORREIA;MONTE SIAO;48;ATIVO;TER;601
11023;GR SA SERVICOS E ALIMENTACAO LTDA;C292 MERCADO LIVRE EXTREMA;EXTREMA;14;ATIVO;QUI;410
11024;DEIVISON MALAQUIAS PINTO;PIZZARIA;CAMANDUCAIA;42;ATIVO;QUA;302
11026;THAIS CRISTINA LUCIO DE OLIVEIRA 10945787626;THAIS CRISTINA LUCIO;BUENO BRANDAO;46;ATIVO;SEG;251
11028;DJAIR DE REZENDE ROCHA;DJAIR DE REZENDE ROCHA;SENADOR AMARAL;13;ATIVO;QUI;751
11029;SIMONE APARECIDA DAMASIO DA SILVA EDUARDO;BELLA PASTELARIA;EXTREMA;40;ATIVO;QUA;402
11030;EDUARDO ARAUJO;BAR E MERCEARIA EDUARDO;EXTREMA;42;ATIVO;SEG;407
11031;JOAO LUCAS CANDIDO 09758953621;JOAO LUCAS CANDIDO;OURO FINO;45;ATIVO;SEG;701
11036;MARCIA VIEIRA DE SOUZA ALMEIDA;M E M LANCHES;CAMBUI;35;ATIVO;QUI;152
11038;MARCIO BERTELLI MATTOS DA GLORIA;EMPORIO GOSDOCE;ITAPEVA;42;ATIVO;TER;501
11042;ISAIAS BARBOSA DE ALMEIDA;LOJA DE CONVENIENCIA DO ISAIS;OURO FINO;45;ATIVO;TER;702
11044;GISELE PAULA DE SOUZA;GISELE PAULA DE SOUZA;INCONFIDENTES;46;ATIVO;TER;451
11050;NOEMIA FELIX PALMA;NOEMIA FELIX PALMA;CAMANDUCAIA;35;ATIVO;SEX;307
11051;FABIO DOS SANTOS;FABIO DOS SANTOS;CAMANDUCAIA;35;ATIVO;SEG;306
11053;LAZARO BATISTA PEREIRA;LAZARO BATISTA PEREIRA;OURO FINO;45;ATIVO;SEG;701
11055;ANTONIO NOBOR TAGAWA TEIXERA;BAR IVAN;SENADOR AMARAL;13;ATIVO;QUI;751
11058;ANA CRISTINA DE REZENDE BALTAR;ANA CRISTINA DE REZENDE;CAMANDUCAIA;42;ATIVO;QUI;301
11067;DANILO F GOMES PINTO;FRANCESCO GELATO CAFE;EXTREMA;40;ATIVO;TER;404
11080;OSNY DIAS CARDOSO;ADEGA SAIDEIRA DISTRIBUIDORA;ITAPEVA;42;ATIVO;TER;501
11083;JOSE ADILSON GARCIA;JOSE ADILSON GARCIA;OURO FINO;45;ATIVO;QUI;704
11084;JAIR ALVES DE SOUZA;JAIR ALVES DE SOUZA;OURO FINO;45;ATIVO;QUI;704
11088;ARIOVALDO ARAUJO ANTONIO;ADEGA DO MARROM;OURO FINO;45;ATIVO;SEG;701
11090;COMERCIAL - JONATHAN & TICIANE LTDA;MEU CREPE;EXTREMA;40;ATIVO;TER;401
11094;EDNA REGINA AZEVEDO;EDNA REGINA AZEVEDO;EXTREMA;40;ATIVO;QUI;400
11101;MERCADO ALVES LTDA;D ROCA MERCEARIA;MONTE SIAO;48;ATIVO;QUI;605
11103;CHALE DO STRUDEL LTDA;CHALE DO STRUDEL;CAMANDUCAIA;35;ATIVO;SEG;304
11105;JOSE GERALDO DE MORAIS;;CAMBUI;10;ATIVO;CLIENTE LIGA;1
11108;MESTRE COOKIES CONFEITARIA AFETIVA LTDA;MESTRE COOKIES;CAMBUI;33;ATIVO;QUI;103
11111;ADEMIR DOMINGOS DA SILVA 05295822605;ADEMIR DOMINGOS DA SILVA;ESTIVA;35;ATIVO;QUA;801
11114;GUSTAVO TADEU DE OLIVEIRA;ACOUGUE E MERCEARIA M.A.;EXTREMA;40;ATIVO;QUA;402
11117;HNK BR INDUSTRIA DE BEBIDAS LTDA;CERVEJARIAS HEINEKEN BRASIL;ITU;10;ATIVO;SEG;1
11118;ANGELICA CRISTINA DE SOUZA DA SILVA;ANGELICA CRISTINA DE SOUZA;ITAPEVA;42;ATIVO;TER;501
11123;ROBSON BARRETO DA COSTA;ADEGA DO PACOCA;TOLEDO;13;ATIVO;QUA;851
11124;MINI MERCADO PAG MENOS E COMPRE MAIS LTDA;MERCADO PAG MENOS COMPRE MAIS;EXTREMA;40;ATIVO;QUI;400
11125;AMERICANAS SA;LOJAS AMERICANAS;CAMBUI;33;ATIVO;QUI;103
11126;AMERICANAS S.A.;AMERICANAS - FILIAL 5111;EXTREMA;40;ATIVO;TER;1
11127;CLAUDIO VIOLA JUNIOR SUPLEMENTOS;FC SUPLEMENTOS;CAMBUI;33;ATIVO;SEG;101
11134;MARIA DAS GRACAS SANTOS PAULO 01955703400;CASA DO NORTE;TOLEDO;13;ATIVO;QUA;851
11139;MATEUS BONASSA;CASA DE CARNES MERCADO PARATY;JACUTINGA;48;ATIVO;QUA;553
11140;LUCIANA APARECIDA DOS SANTOS SILVA;LANCHONETE DU KORGGO;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
11142;FELIPE RIBEIRO SPINDOLA;FELIPE ESCRITORIO FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
11156;MARILDA MARCIA RODRIGUES DE SOUZA BUENO;MARILDA MARCIA RODRIGUES;MONTE SIAO;48;ATIVO;QUI;604
11162;HFF NEGRA - LTDA.;HOTEL FAZENDA FLORESTA NEGRA;CAMANDUCAIA;35;ATIVO;SEX;307
11163;SILVAS ENTRETENIMENTOS E ALIMENTACAO LTDA;SILVAS ENTRETENIMENTOS;EXTREMA;40;ATIVO;SEG;411
11171;PABLO DIEGO ROSA MILAN;SORVETERIA E ACAI RODOVIARIA;CAMBUI;33;ATIVO;TER;102
11173;SODEXO DO BRASIL COMERCIAL SA;MULTILASER EXTREMA FOOD;BELO HORIZONTE;14;ATIVO;QUI;410
11178;ADEGA ZEUS LTDA;ADEGA E TABACARIA ZEUS;EXTREMA;40;ATIVO;QUI;400
11180;43.994.357 ANNA LUCIA RAK;ANNA LUCIA RAK;CAMANDUCAIA;14;ATIVO;SEG;305
11181;JOEL PEREIRA GINO;MINI MERCADO DO TULA;OURO FINO;45;ATIVO;QUI;704
11183;42.745.048 RODRIGO LEITE;RODRIGO LEITE;JACUTINGA;46;ATIVO;QUA;554
11188;ORIVALDO PORFIRIO DA SILVA JUNIOR;GRIFF STYLE BARBEARIA;BORDA DA MATA;46;ATIVO;QUI;202
11192;RAFAEL DA CUNHA BARBOSA;RAFAEL DA CUNHA BARBOSA;CAMBUI;10;ATIVO;SEG;2
11197;CHOKOMEL CHOCOLATERIA ARTESANAL LTDA;CHOKOMEL;CAMANDUCAIA;35;ATIVO;SEG;304
11198;DIEGO SOBREIRA FERREIRA PINTO;DIEGO SOBREIRA FERREIRA PINTO;EXTREMA;40;ATIVO;QUA;402
11199;ALAMEDA SUICA RESTAURANTE LTDA;ALAMEDA SUICA RESTAURANTE;CAMANDUCAIA;14;ATIVO;SEG;305
11213;NELSON SOARES FILHO;SAL E PIMENTA;BORDA DA MATA;46;ATIVO;QUI;202
11214;ROGERIO FRANCISCO DE SOUZA 07389015632;DISK BEBIDAS DO DITAO;INCONFIDENTES;46;ATIVO;TER;451
11223;LEONARDO COUTO CAMARGO;BURGER HOUSE MONTE VERDE;CAMANDUCAIA;14;ATIVO;SEG;305
11226;JANAINA PEREIRA FERNANDES DE LIMA;BIFAO ASSADOS;CAMBUI;33;ATIVO;QUA;104
11232;LARISSA GRISOLIA STECCA MARTINS;LARISSA GRISOLIA STECCA;JACUTINGA;48;ATIVO;SEG;552
11237;ABA EBENEZER COMERCIO DE ALIMENTOS LTDA;CAROL COXINHAS;EXTREMA;40;ATIVO;QUA;402
11239;SUPERMERCADO RIO BRANCO CAMANDUCAIA EIRELI;SUPERMERCADO AVENIDA;ITAPEVA;14;ATIVO;TER;403
11253;MERCADINHO DA VILA LTDA;MERCADO DA VILA;CAMANDUCAIA;14;ATIVO;SEG;310
11255;ADRIANO DE SOUSA VALERIO;ADRIANO DE SOUSA VALERIO;OURO FINO;45;ATIVO;TER;702
11257;HILDA LIDIANE TECIANO MAGALHAES 06962969694;PASTELARIA N SRA DO CARMO;CAMBUI;33;ATIVO;QUI;103
11261;JOCIMAR ROBERTO BORGES DE CAMPOS;JOCIMAR ROBERTO BORGES;JACUTINGA;46;ATIVO;QUA;557
11262;RICARDO L DE ANDRADE;LANCHONETE RSS;JACUTINGA;46;ATIVO;QUA;557
11267;LANA JHENYFER VIEIRA COSTA 11231395630;IMPERIO DO MILHO;BOM REPOUSO;13;ATIVO;SEG;151
11268;JOAO BATISTA DO COUTO;JOAO BATISTA DO COUTO;OURO FINO;45;ATIVO;SEG;701
11269;ELAINE CHRISTINA LAIRA 03868888683;ELAINE CHRISTINA LAIRA;OURO FINO;45;ATIVO;TER;702
11279;CEZALE BEER LTDA;CEZALE BEER;MONTE SIAO;48;ATIVO;QUI;602
11285;DIEGO TEODORO DE SOUZA 08645608693;CASA DE CARNES 2 IRMAOS;OURO FINO;45;ATIVO;SEG;701
11287;BURGZILLA LTDA;BURGZILLA HAMBURGUERIA;CAMBUI;33;ATIVO;TER;102
11289;JOSE CARLOS FERREIRA 87048884649;MINI MERCADO QUALITY;CAMANDUCAIA;42;ATIVO;QUI;301
11304;LUCINEIA DE CASSIA BARBOZA LOUREIRO;CAFE DA BISA;BORDA DA MATA;46;ATIVO;QUI;204
11308;FABRICIA PEREIRA DE CASTRO;CHOKOTRUFAS;ESTIVA;35;ATIVO;QUI;152
11311;TATIANA DA CUNHA VASCONCELOS MOURA;AUTO POSTO MOURA;MUNHOZ;13;ATIVO;QUI;502
11313;PABLO DANIEL INACIO;PABLO DANIEL INACIO;CAMBUI;10;ATIVO;SEX;2
11319;JOHNNY MICHAEL DA SILVA 44780673844;COMERCIAL RODRIGUES;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
11322;MARIA JOSE DE JESUS MARTINS PEDRO;MARIA JOSE DE JESUS MARTINS PE;CAMBUI;33;ATIVO;TER;102
11323;ANDREZA RAFAELA JUVINO DA SILVA 08271483641;REST E LANCHONETE SONHO MEU;EXTREMA;35;ATIVO;TER;854
11325;THAIS PEREIRA DOS PASSOS;PURURUCA;EXTREMA;42;ATIVO;SEG;407
11330;SR. ACAI LTDA;SENHOR ACAI;MONTE SIAO;48;ATIVO;TER;601
11333;MIKAELA KETELE OLIVEIRA 13826519612;MIKAELA KETELE OLIVEIRA;TOLEDO;13;ATIVO;QUA;851
11335;DAIANE ALMEIDA LOPES;DAIANE ALMEIDA LOPES;CAMANDUCAIA;42;ATIVO;QUA;302
11336;SUPERMERCADO BOM PRECO - O MELHOR PARA TODOS LTDA;SUPERMERCADO BOM PRECO O MELHO;MONTE SIAO;48;ATIVO;QUI;604
11337;FABIELLY ALESSANDRA DA SILVA SANTOS 13244309666;FABIELLY ALESSANDRA DA SILVA;BORDA DA MATA;35;ATIVO;QUA;801
11341;GLAUCIA MARIA DOS SANTOS;MERCADINHO DA BAIXADA;CAMANDUCAIA;14;ATIVO;SEG;305
11342;GIZELE BISPO DE ANDRADE SILVA 39534460885;GIZELE BISPO;ITAPEVA;42;ATIVO;TER;501
11343;THAYLOR OLIVEIRA SOUZA;HELIOS PIZZARIA;EXTREMA;42;ATIVO;SEG;407
