Codigo;Cod. CIA;Descrição;Complemento;UN;Grupo;Categoria;Marca;Saldo Atual;Custo G;Custo C;Custo UE;Data UE;Fat.GN;Peso Bruto;Peso Líquido;Vol Embalagem;Qtda por Pallet;Qtda por Lastro;Grp Carg;Seq Grp Carg;Cx/Emb;Pos Item;Rest Gaiola;Qnt Emb;Qnt Chapatex;Situação;Descicao Fiscal
119514;00119514;POWERADE FRUTAS TROPICAIS PET ;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;         47,0000000 ;       16,50;       15,18;       16,50;24/12/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;355; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
119512;00119512;POWERADE LARANJA PET 500ML C/6;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        187,0000000 ;       16,50;       15,18;       16,50;24/12/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;370; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
119513;00119513;POWERADE LIMAO PET 500ML 06   ;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        520,0000000 ;       16,50;       15,18;       16,50;28/11/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;360; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
  6949;00118198;POWERADE MOUNTAIN BLAST PT500 ;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        607,0000000 ;       16,50;       15,18;       16,50;30/12/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;345; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
119594;00119594;POWERADE SOUR PET 500ML 06 CP ;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;                    ;       16,50;       15,18;       16,50;23/09/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;365; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
119555;00119555;POWERADE TANGERINA PET 500ML 0;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        554,0000000 ;       16,49;       15,18;       16,50;31/12/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;350; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
118200;00118200;POWERADE UVA S.CAP PT500 06 CP;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        576,0000000 ;       16,50;       15,18;       16,50;27/11/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;365; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
119601;00119601;POWERADE ZERO MOUNT BLAST 500M;6X500ML   ;CX;007-ISOTONICO                 ;007.018-16.9 Onz / 500 ML=CC  ;007.018.140-POWERADE          ;        393,0000000 ;       16,50;       15,18;       16,50;30/12/25;  ,52835;    3,210;    3,210;   1; 315; 45;110;345; 42;375;   ;0006;06;ATIVO  ;                                                                                                    ;
141165;00141165;PRINGLES BATATA CEBOLA 109Gr  ;1X109GR   ;UN;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;        340,0000000 ;        9,43;        8,77;        9,43; 9/01/26;  ,01919;     ,125;     ,125;   1;1080;120;140;570; 82;  2;   ;0001;00;ATIVO  ;                                                                                                    ;
141164;00141164;PRINGLES BATATA CHURRAS 109G  ;1X109GR   ;UN;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;        226,0000000 ;        9,43;        8,77;        9,43; 5/01/26;  ,01919;     ,125;     ,125;   1;1080;120;140;560; 82;  2;   ;0001;00;ATIVO  ;                                                                                                    ;
141213;00141213;PRINGLES BATATA LEMON PEPPER 1;1X105GR   ;UN;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;                    ;        8,81;        8,19;        8,81; 7/01/25;  ,01849;     ,125;     ,125;   1;1080;120;140;551; 82;  2;   ;0001;00;ATIVO  ;                                                                                                    ;
141166;00141166;PRINGLES BATATA ORIGINAL 104G ;1X104G    ;UN;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;        161,0000000 ;        9,43;        8,77;        9,43; 5/01/26;  ,01831;     ,125;     ,125;   1;1080;120;140;580; 82;  2;   ;0001;00;ATIVO  ;                                                                                                    ;
141214;00141214;PRINGLES BATATA ORIGINAL 35G 1;12X35GR   ;CX;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;         33,0000000 ;       50,51;       47,00;       50,52; 9/01/26;  ,07397;     ,125;     ,125;   1;1080;120;140;550; 82;  2;   ;0012;00;ATIVO  ;                                                                                                    ;
141167;00141167;PRINGLES BATATA QUEIJO 109GR  ;1X109GR   ;UN;019-SNACKS                    ;019.201-SNACKS                ;019.201.201-PRINGLES          ;        259,0000000 ;        9,42;        8,77;        9,43;31/12/25;  ,01919;     ,125;     ,125;   1;1080;120;140;550; 82;  2;   ;0001;00;ATIVO  ;                                                                                                    ;
   432;        ;REFIL DE TINTA EPSON T534120 P;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;                    ;       82,19;       82,19;            ;        ; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
119141;00119141;REIGN LEMON HDZ LATA 473ML C/6;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;         28,0000000 ;       38,94;       36,39;       38,94;16/12/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;220; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119142;00119142;REIGN MELON MANIA LATA 473ML 6;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;         23,0000000 ;       38,94;       36,39;       38,94;16/12/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;230; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
139559;00139559;SAGATIBA ENVELHECIDA GAR VD 70;1X700ML   ;UN;012-SPIRITS                   ;012.124-CACHAÇA               ;012.124.450-SAGATIBA          ;                    ;       52,44;       47,58;       52,44;15/02/23;  ,12328;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   438;        ;SCANNER BROTHER DS-640 PORTATI;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;      981,20;      981,20;      981,20;24/10/25; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   439;        ;SCANNER DE MESA BROTHER ADS-31;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;     2278,32;     2278,32;     2278,32;24/10/25; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
 56312;00056312;SCHW CITRUS ORIGINAL LT 350ML ;6X350ML   ;CX;001-REFRIG                    ;001.063-11.8Onz/350ML=CC      ;001.063.153-SCHWEPPES         ;        827,0000000 ;       15,47;       14,26;       15,47; 6/01/26;  ,36984;    2,284;    2,284;   1; 540; 45; 60; 40; 22;120;   ;0006;06;ATIVO  ;                                                                                                    ;
 56314;00056314;SCHW CITRUS ORIGINAL PET 1,5L ;6X1,5L    ;CX;001-REFRIG                    ;001.033-50.7 Onz / 1.5 LITRO  ;001.033.153-SCHWEPPES         ;        237,0000000 ;       35,46;       32,24;       35,46; 8/01/26; 1,58506;    9,660;    9,660;   1; 110; 22; 30; 45; 12; 50;   ;0006;06;ATIVO  ;                                                                                                    ;
  9390;00055380;SCHWEPPES TONICA LATA 350ML   ;6X350ML   ;CX;001-REFRIG                    ;001.063-11.8Onz/350ML=CC      ;001.063.153-SCHWEPPES         ;        176,0000000 ;       14,34;       13,24;       14,34;23/12/25;  ,36984;    2,284;    2,284;   1; 540; 45; 60; 50; 22;120;   ;0006;06;ATIVO  ;                                                                                                    ;
 56156;00056156;SCHWEPPES TONICA PET 1,5L C6  ;6X1,5L    ;CX;001-REFRIG                    ;001.033-50.7 Onz / 1.5 LITRO  ;001.033.153-SCHWEPPES         ;                    ;       35,10;       31,92;       35,10; 3/03/25; 1,58506;    9,660;    9,660;   1; 110; 22; 30; 46; 12; 50;   ;0006;06;ATIVO  ;                                                                                                    ;
139561;00139561;SKYY GAR VD 980ML(1)          ;1X980ML   ;UN;012-SPIRITS                   ;012.125-VODKA                 ;012.125.002-SKYY              ;         36,0000000 ;       32,75;       30,89;       33,03; 9/01/26;  ,17259;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
905271;00139752;SOL PREMIUM 0,0% LN 330ML 6UN ;6X330ML   ;CX;002-CERVEJA                   ;002.060-11.15Onz/330ML=CC     ;002.060.279-SOL PREMIUM       ;        628,0000000 ;       23,10;       21,10;       23,10; 3/12/25;  ,34871;    3,405;    3,405;   1; 364; 52; 70; 22; 49;240;   ;0006;00;ATIVO  ;                                                                                                    ;
 56419;00056419;SPRITE FRESH LIMÃO PET 1,5L 6U;6X1,5L    ;CX;001-REFRIG                    ;001.033-50.7 Onz / 1.5 LITRO  ;001.033.053-SPRITE FRESH      ;         61,0000000 ;       25,97;       23,70;       25,98;31/12/25; 1,58506;    9,275;    9,275;   1; 112; 28; 30;190; 13;100;   ;0006;04;ATIVO  ;                                                                                                    ;
 56267;00056267;SPRITE LATA 350ML C/6         ;6X350ML   ;CX;001-REFRIG                    ;001.063-11.8Onz/350ML=CC      ;001.063.174-SPRITE            ;        196,0000001 ;       13,50;       12,50;       13,50;30/12/25;  ,36984;    2,284;    2,284;   1; 540; 45; 60; 30; 22;120;   ;0006;06;ATIVO  ;                                                                                                    ;
 55860;00055860;SPRITE ORIG 290ML NORDIC KS   ;24X290ML  ;CX;001-REFRIG                    ;001.004-10.1 Onz / 300 ML=CC  ;001.004.174-SPRITE            ;         26,0000000 ;       43,92;       41,40;       43,92; 6/01/26; 1,22578;   18,500;   18,500;   1;  60; 10;  1;  3;  1;  1;   ;0024;00;ATIVO  ;                                                                                                    ;
 56284;00056284;SPRITE ORIGINAL 290ML ULTRA CX;24X290ML  ;CX;001-REFRIG                    ;001.004-10.1 Onz / 300 ML=CC  ;001.004.174-SPRITE            ;                    ;       42,00;       39,54;       42,00;15/01/25; 1,22578;   18,500;   18,500;   1;  60; 10;  1;  3;  1;  1;   ;0024;00;ATIVO  ;                                                                                                    ;
 56273;00056273;SPRITE ORIGINAL PET 2L 8U FL  ;8X2L      ;CX;001-REFRIG                    ;001.041-67.6 Onz / 2 LITROS   ;001.041.174-SPRITE            ;        447,0000000 ;       48,96;       44,62;       48,96; 8/01/26; 2,81789;   16,800;   16,800;   1;  75; 15; 20; 70;  6; 90;   ;0008;06;ATIVO  ;                                                                                                    ;
 56350;00056350;SPRITE ORIGINAL PET 600ML 6U F;6X600ML   ;CX;001-REFRIG                    ;001.022-20.3 Onz / 600 ML=CC  ;001.022.174-SPRITE            ;        274,0000000 ;       19,91;       18,33;       19,92; 9/01/26;  ,63402;    3,890;    3,890;   1; 240; 40; 50; 40; 17;114;   ;0006;07;ATIVO  ;                                                                                                    ;
 56238;00056238;SPRITE REFRESH PET 510ML FL 6U;6X510ML   ;CX;001-REFRIG                    ;001.143-510ML                 ;001.143.001-SPRITE FRESH      ;        320,0000000 ;       13,56;       12,54;       13,56;29/12/25;  ,53892;    3,600;    3,600;   1; 392; 56;110;341; 56;242;   ;0006;05;ATIVO  ;                                                                                                    ;
 55729;00055729;SPRITE SA LIM BAG 5L          ;1X5L      ;UN;001-REFRIG                    ;001.130-5 LITROS              ;001.130.174-SPRITE            ;         14,0000000 ;      148,74;      135,23;      148,74;31/12/25; 4,75519;    5,000;    5,000;   1; 100; 10; 90; 50; 65;130;   ;0001;00;ATIVO  ;                                                                                                    ;
 55247;00055247;SPRITE SEM ACUCAR LAT 350ML C6;6X350ML   ;CX;001-REFRIG                    ;001.063-11.8Onz/350ML=CC      ;001.063.174-SPRITE            ;                    ;       13,50;       12,56;       13,50; 9/12/25;  ,36984;    2,284;    2,284;   1; 540; 45; 60; 31; 22;120;   ;0006;06;ATIVO  ;                                                                                                    ;
 56199;00056199;SPRITE SEM ACUCAR PET 2L C8   ;8X2L      ;CX;001-REFRIG                    ;001.041-67.6 Onz / 2 LITROS   ;001.041.174-SPRITE            ;          6,0000000 ;       48,96;       44,60;       48,96; 8/01/26; 2,81789;   16,800;   16,800;   1;  75; 15; 20; 71;  6; 90;   ;0008;06;ATIVO  ;                                                                                                    ;
   435;        ;SSD KINGSTON NV3 1TB PCI4     ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;      304,16;      304,16;      304,16;27/10/25; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
141086;00141086;SUCRILHOS CEREAL CHOCO CX 240G;1X240GR   ;UN;020-ALIMENTOS                 ;020.202-ALIMENTOS             ;020.202.204-KELLOGG´S         ;                    ;        8,88;        8,25;        9,07;30/08/24;  ,04226;     ,245;     ,245;   1; 648; 81;140;650; 81;  1;   ;0001;00;ATIVO  ;                                                                                                    ;
141085;00141085;SUCRILHOS CEREAL ORIGINAL CX 2;1X240GR   ;UN;020-ALIMENTOS                 ;020.202-ALIMENTOS             ;020.202.204-KELLOGG´S         ;         42,0000000 ;        9,45;        8,78;        9,45;19/12/25;  ,04226;     ,245;     ,245;   1; 648; 81;140;660; 81;  1;   ;0001;00;ATIVO  ;                                                                                                    ;
141089;00141089;SUCRILHOS CEREAL ORIGINAL PC 1;1X110GR   ;UN;020-ALIMENTOS                 ;020.202-ALIMENTOS             ;020.202.204-KELLOGG´S         ;         48,0000000 ;        4,49;        4,17;        4,49; 6/01/26;  ,01937;     ,115;     ,115;   1; 648; 81;140;640; 81;  1;   ;0001;00;ATIVO  ;                                                                                                    ;
142164;00142164;SUCRILHOS OVOMALTINE CX 200G 1;1X200GR   ;UN;020-ALIMENTOS                 ;020.202-ALIMENTOS             ;020.202.204-KELLOGG´S         ;         41,0000000 ;       11,56;       10,74;       11,56;19/12/25;  ,03522;     ,245;     ,245;   1; 648; 81;140;660; 81;  1;   ;0001;00;ATIVO  ;                                                                                                    ;
   120;        ;TANQUE DE GAS CO2 C/6KG       ;1 X 6 KG  ;UN;023-GAS CO2                   ;023.001-GAS CO2               ;023.001.001-WHITE MARTINS     ;         24,0000000 ;            ;            ;            ;        ; 1,00000;    3,830;    3,830;   1;  35; 35;  1; 11;  9;  8;   ;0001;00;ATIVO  ;                                                                                                    ;
120120;        ;TANQUE GAS CO2 6KG            ;6X1KG     ;KG;023-GAS CO2                   ;023.001-GAS CO2               ;023.001.001-WHITE MARTINS     ;         72,0000000 ;       10,00;       10,00;       10,00; 6/01/26; 1,00000;    3,830;    3,830;   1; 672; 56;  1; 12; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139632;00139632;TANQUERAY SEVILLA VD 700ML (1);1X700ML   ;UN;012-SPIRITS                   ;012.126-GIN                   ;012.126.003-TANQUERAY         ;                    ;       88,29;       83,10;       88,29;11/04/23;  ,12328;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   448;        ;TELA TOLDO GARAGEM SOMBRITE 80;1X1UN     ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          7,0000000 ;      289,90;      289,90;      289,90; 9/07/25;  ,10567;         ;         ;   1; 672; 56;   ;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139651;00139651;THZ 500ML EBENHOLZ DUNKEL C/6U;6X500ML   ;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       45,12;       42,09;       45,12;24/09/25;  ,52835;    3,500;    3,500;   1; 180; 30; 70; 90; 85; 10;   ;0006;00;ATIVO  ;                                                                                                    ;
139652;00139652;THZ 500ML ELFELBEIN WEISSIBIER;1X500ML   ;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       45,12;       42,09;       45,12;21/10/25;  ,52835;    3,500;    3,500;   1; 180; 30; 70; 90; 85; 10;   ;0006;00;ATIVO  ;                                                                                                    ;
139653;00139653;THZ 500ML JADE IPA C/6UND     ;6X500ML   ;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       45,12;       42,09;       45,12;21/10/25;  ,52835;    3,500;    3,500;   1; 180; 30; 70; 90; 85; 10;   ;0006;00;ATIVO  ;                                                                                                    ;
139654;00139654;THZ 500ML OR BLANC WITBIER C6U;          ;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       45,08;       41,75;       45,08; 1/08/23;  ,52835;    3,500;    3,500;   1; 180; 30; 70; 90; 85; 10;   ;0006;00;ATIVO  ;                                                                                                    ;
139655;00139655;THZ 500ML RUBINE BOCK C/6UN   ;6X500ML   ;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       45,12;       42,09;       45,12; 5/09/25;  ,52835;    3,500;    3,500;   1; 180; 30; 70; 90; 85; 10;   ;0006;00;ATIVO  ;                                                                                                    ;
139611;00139611;THZ GOLD LAGER 600ML RETORNAVE;24X600ML  ;CX;002-CERVEJA                   ;002.022-20.3 Onz / 600 ML=CC  ;002.022.242-THEREZOPOLIS      ;         16,0000000 ;      140,87;      133,91;      140,87; 5/01/26; 2,53610;   29,000;   29,000;   1;  35;  7;  2;  2;  4;  5;   ;0024;00;ATIVO  ;                                                                                                    ;
139656;00139656;THZ GOLD LAGER GAR VD 500ML 12;1X12 500ML;CX;002-CERVEJA                   ;002.144-500ML                 ;002.144.145-THEREZÓPOLIS      ;                    ;       85,19;       78,15;       85,19;19/06/24; 1,05671;    6,500;    6,500;   1; 100; 20; 70; 91; 89; 91;   ;0012;00;ATIVO  ;                                                                                                    ;
 56292;00056292;TONICA SEM ACUCAR LATA 350MLC6;6X350ML   ;CX;001-REFRIG                    ;001.063-11.8Onz/350ML=CC      ;001.063.153-SCHWEPPES         ;         99,0000000 ;       14,34;       13,22;       14,34; 9/01/26;  ,36984;    2,284;    2,284;   1; 540; 45; 60; 60; 22;120;   ;0006;06;ATIVO  ;                                                                                                    ;
141046;00141046;TRIDENT HORTELA 8G CX21       ;21 X 8G   ;CX;013-BALAS E GOMAS             ;013.008-GOMAS                 ;013.008.002-TRIDENT           ;          7,0000000 ;       36,94;       27,49;       36,96;19/12/25;  ,02958;     ,300;     ,300;   1; 550;100;140;310; 87; 91;   ;0021;00;ATIVO  ;                                                                                                    ;
141048;00141048;TRIDENT MELANCIA 8G CX21      ;21X8G     ;CX;013-BALAS E GOMAS             ;013.008-GOMAS                 ;013.008.002-TRIDENT           ;         73,0000000 ;       36,95;       27,50;       36,96; 9/01/26;  ,02958;     ,300;     ,300;   1; 550;100;140;330; 87; 91;   ;0021;00;ATIVO  ;                                                                                                    ;
141047;00141047;TRIDENT MENTA 8G CX21         ;21X8G     ;CX;013-BALAS E GOMAS             ;013.008-GOMAS                 ;013.008.002-TRIDENT           ;                    ;       36,96;       27,50;       36,96;31/12/25;  ,02958;     ,300;     ,300;   1; 550;100;140;320; 87; 91;   ;0021;00;ATIVO  ;                                                                                                    ;
141049;00141049;TRIDENT TUTTI FRUTTI 8G CX21  ;21X8G     ;CX;013-BALAS E GOMAS             ;013.008-GOMAS                 ;013.008.002-TRIDENT           ;         43,0000000 ;       36,83;       27,40;       36,96;31/12/25;  ,02958;     ,300;     ,300;   1; 550;100;140;340; 87; 91;   ;0021;00;ATIVO  ;                                                                                                    ;
139664;00139664;VINHO 120 CABERNET SAUV 750ML ;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.002-120 VINHOS        ;         19,0000000 ;       36,79;       35,01;       36,79;12/12/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139665;00139665;VINHO 120 CARMENERE 750ML     ;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.002-120 VINHOS        ;         18,0000000 ;       36,79;       35,01;       36,79;13/08/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139668;00139668;VINHO 120 CHARDONNAY SCAP750ML;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.002-120 VINHOS        ;         22,0000000 ;       36,79;       35,01;       36,79;28/08/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139663;00139663;VINHO 3 MEDALLAS CABERNET SAUV;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.001-3 MEDALLAS        ;         12,0000000 ;       25,17;       23,95;       25,17; 9/01/26;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139666;00139666;VINHO 3 MEDALLAS MERLOT 750ML ;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.001-3 MEDALLAS        ;          1,0000000 ;       25,17;       23,95;       25,17;24/12/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139667;00139667;VINHO 3 MEDALLAS SAUV BLANC   ;1X750ML   ;UN;012-SPIRITS                   ;012.127-VINHO                 ;012.127.001-3 MEDALLAS        ;                    ;       25,17;       23,95;       25,17;12/12/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139738;00139738;VINHO FINCA LAS MORAS CABERNET;6X750ML   ;CX;012-SPIRITS                   ;012.127-VINHO                 ;012.127.002-120 VINHOS        ;          7,0000000 ;      213,60;      203,26;      213,60; 5/09/25;  ,79253;    1,310;    1,000;   1; 132; 22;  1;   ; 69; 52;   ;0006;01;ATIVO  ;                                                                                                    ;
139736;00139736;VINHO FINCA LAS MORAS MALBEC  ;6X750ML   ;CX;012-SPIRITS                   ;012.127-VINHO                 ;012.127.002-120 VINHOS        ;          6,0000000 ;      213,60;      203,26;      213,60; 5/09/25;  ,79253;    1,310;    1,000;   1; 132; 22;  1;   ; 69; 52;   ;0006;01;ATIVO  ;                                                                                                    ;
139437;00139437;VODKA SMIRNOFF RED GAR VD 998M;1X 998ML  ;UN;012-SPIRITS                   ;012.125-VODKA                 ;012.125.001-SMIRNOFF          ;         20,0000000 ;       29,45;       27,80;       29,45; 5/01/26;  ,17576;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   446;        ;VW/TERA HIGH TSI              ;1X1 UN    ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;   130987,13;    30987,13;   130987,13;14/11/25;  ,10567;         ;         ;   1; 672; 56;   ;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
139441;00139441;WHISKEY JW RED LABEL GAR VD 75;1X750ML   ;UN;012-SPIRITS                   ;012.123-WHISKY                ;012.123.002-JOHNNIE WALKER    ;         23,0000000 ;       54,78;       51,78;       54,79;31/12/25;  ,13208;    1,310;    1,000;   1; 672; 56;  1;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
